utc,beijing,status,latency_ms
2026-08-05T13:43:38.4413636Z,2026-08-05T21:43:38.4413636,success,0
2026-08-05T13:43:39.4430024Z,2026-08-05T21:43:39.4430024,success,0
2026-08-05T13:43:40.4449825Z,2026-08-05T21:43:40.4449825,success,0
2026-08-05T13:43:41.4468963Z,2026-08-05T21:43:41.4468963,success,0
2026-08-05T13:43:42.4484302Z,2026-08-05T21:43:42.4484302,success,0
2026-08-05T13:43:43.4503270Z,2026-08-05T21:43:43.4503270,success,0
2026-08-05T13:43:44.4514187Z,2026-08-05T21:43:44.4514187,success,0
2026-08-05T13:43:45.4530454Z,2026-08-05T21:43:45.4530454,success,0
2026-08-05T13:43:46.4547936Z,2026-08-05T21:43:46.4547936,success,0
2026-08-05T13:43:47.4564031Z,2026-08-05T21:43:47.4564031,success,0
2026-08-05T13:43:48.4575059Z,2026-08-05T21:43:48.4575059,success,0
2026-08-05T13:43:49.4578499Z,2026-08-05T21:43:49.4578499,success,0
2026-08-05T13:43:50.4595289Z,2026-08-05T21:43:50.4595289,success,0
2026-08-05T13:43:51.4608696Z,2026-08-05T21:43:51.4608696,success,0
2026-08-05T13:43:52.4619123Z,2026-08-05T21:43:52.4619123,success,0
2026-08-05T13:43:53.4633574Z,2026-08-05T21:43:53.4633574,success,0
2026-08-05T13:43:54.4652735Z,2026-08-05T21:43:54.4652735,success,0
2026-08-05T13:43:55.4649707Z,2026-08-05T21:43:55.4649707,success,0
2026-08-05T13:43:56.4663382Z,2026-08-05T21:43:56.4663382,success,0
2026-08-05T13:43:57.4674018Z,2026-08-05T21:43:57.4674018,success,0
2026-08-05T13:43:58.4687343Z,2026-08-05T21:43:58.4687343,success,0
2026-08-05T13:43:59.4700745Z,2026-08-05T21:43:59.4700745,success,0
2026-08-05T13:44:00.4719164Z,2026-08-05T21:44:00.4719164,success,0
2026-08-05T13:44:01.4734940Z,2026-08-05T21:44:01.4734940,success,0
2026-08-05T13:44:02.4751297Z,2026-08-05T21:44:02.4751297,success,0
2026-08-05T13:44:03.4752382Z,2026-08-05T21:44:03.4752382,success,0
2026-08-05T13:44:04.4755464Z,2026-08-05T21:44:04.4755464,success,0
2026-08-05T13:44:05.4767383Z,2026-08-05T21:44:05.4767383,success,0
2026-08-05T13:44:06.4784171Z,2026-08-05T21:44:06.4784171,success,0
2026-08-05T13:44:07.4796028Z,2026-08-05T21:44:07.4796028,success,0
2026-08-05T13:44:08.4812929Z,2026-08-05T21:44:08.4812929,success,0
2026-08-05T13:44:09.4815912Z,2026-08-05T21:44:09.4815912,success,0
2026-08-05T13:44:10.4835279Z,2026-08-05T21:44:10.4835279,success,0
2026-08-05T13:44:11.4851423Z,2026-08-05T21:44:11.4851423,success,0
2026-08-05T13:44:12.4863654Z,2026-08-05T21:44:12.4863654,success,0
2026-08-05T13:44:13.4880671Z,2026-08-05T21:44:13.4880671,success,0
2026-08-05T13:44:14.4900318Z,2026-08-05T21:44:14.4900318,success,0
2026-08-05T13:44:15.4916002Z,2026-08-05T21:44:15.4916002,success,0
2026-08-05T13:44:16.4929881Z,2026-08-05T21:44:16.4929881,success,0
2026-08-05T13:44:17.4939966Z,2026-08-05T21:44:17.4939966,success,0
2026-08-05T13:44:18.4950136Z,2026-08-05T21:44:18.4950136,success,0
2026-08-05T13:44:19.4966802Z,2026-08-05T21:44:19.4966802,success,0
2026-08-05T13:44:20.4984080Z,2026-08-05T21:44:20.4984080,success,0
2026-08-05T13:44:21.4998108Z,2026-08-05T21:44:21.4998108,success,0
2026-08-05T13:44:22.5016307Z,2026-08-05T21:44:22.5016307,success,0
2026-08-05T13:44:23.5026669Z,2026-08-05T21:44:23.5026669,success,0
2026-08-05T13:44:24.5041562Z,2026-08-05T21:44:24.5041562,success,0
2026-08-05T13:44:25.5054443Z,2026-08-05T21:44:25.5054443,success,0
2026-08-05T13:44:26.5073705Z,2026-08-05T21:44:26.5073705,success,0
2026-08-05T13:44:27.5088334Z,2026-08-05T21:44:27.5088334,success,0
2026-08-05T13:44:28.5107872Z,2026-08-05T21:44:28.5107872,success,0
2026-08-05T13:44:29.5121094Z,2026-08-05T21:44:29.5121094,success,0
2026-08-05T13:44:30.5134814Z,2026-08-05T21:44:30.5134814,success,0
2026-08-05T13:44:31.5148519Z,2026-08-05T21:44:31.5148519,success,0
2026-08-05T13:44:32.5168399Z,2026-08-05T21:44:32.5168399,success,0
2026-08-05T13:44:33.5187892Z,2026-08-05T21:44:33.5187892,success,0
2026-08-05T13:44:34.5207379Z,2026-08-05T21:44:34.5207379,success,0
2026-08-05T13:44:35.5217755Z,2026-08-05T21:44:35.5217755,success,0
2026-08-05T13:44:36.5221502Z,2026-08-05T21:44:36.5221502,success,0
2026-08-05T13:44:37.5241016Z,2026-08-05T21:44:37.5241016,success,0
2026-08-05T13:44:38.5255078Z,2026-08-05T21:44:38.5255078,success,0
2026-08-05T13:44:39.5269019Z,2026-08-05T21:44:39.5269019,success,0
2026-08-05T13:44:40.5282920Z,2026-08-05T21:44:40.5282920,success,0
2026-08-05T13:44:41.5291925Z,2026-08-05T21:44:41.5291925,success,0
2026-08-05T13:44:42.5305102Z,2026-08-05T21:44:42.5305102,success,0
2026-08-05T13:44:43.5318576Z,2026-08-05T21:44:43.5318576,success,0
2026-08-05T13:44:44.5338185Z,2026-08-05T21:44:44.5338185,success,0
2026-08-05T13:44:45.5349671Z,2026-08-05T21:44:45.5349671,success,0
2026-08-05T13:44:46.5367684Z,2026-08-05T21:44:46.5367684,success,0
2026-08-05T13:44:47.5384202Z,2026-08-05T21:44:47.5384202,success,0
2026-08-05T13:44:48.5395017Z,2026-08-05T21:44:48.5395017,success,0
2026-08-05T13:44:49.5411738Z,2026-08-05T21:44:49.5411738,success,0
2026-08-05T13:44:50.5413553Z,2026-08-05T21:44:50.5413553,success,0
2026-08-05T13:44:51.5415430Z,2026-08-05T21:44:51.5415430,success,0
2026-08-05T13:44:52.5422136Z,2026-08-05T21:44:52.5422136,success,0
2026-08-05T13:44:53.5441087Z,2026-08-05T21:44:53.5441087,success,0
2026-08-05T13:44:54.5451919Z,2026-08-05T21:44:54.5451919,success,0
2026-08-05T13:44:55.5463685Z,2026-08-05T21:44:55.5463685,success,0
2026-08-05T13:44:56.5466809Z,2026-08-05T21:44:56.5466809,success,0
2026-08-05T13:44:57.5476963Z,2026-08-05T21:44:57.5476963,success,0
2026-08-05T13:44:58.5487055Z,2026-08-05T21:44:58.5487055,success,0
2026-08-05T13:44:59.5499233Z,2026-08-05T21:44:59.5499233,success,0
2026-08-05T13:45:02.0992719Z,2026-08-05T21:45:02.0992719,success,0
2026-08-05T13:45:03.1035170Z,2026-08-05T21:45:03.1035170,success,0
2026-08-05T13:45:04.1038252Z,2026-08-05T21:45:04.1038252,success,0
2026-08-05T13:45:05.1179180Z,2026-08-05T21:45:05.1179180,success,0
2026-08-05T13:45:06.1264541Z,2026-08-05T21:45:06.1264541,success,0
2026-08-05T13:45:07.1284241Z,2026-08-05T21:45:07.1284241,success,0
2026-08-05T13:45:08.1300735Z,2026-08-05T21:45:08.1300735,success,0
2026-08-05T13:45:09.1311230Z,2026-08-05T21:45:09.1311230,success,0
2026-08-05T13:45:10.1323176Z,2026-08-05T21:45:10.1323176,success,0
2026-08-05T13:45:11.1332891Z,2026-08-05T21:45:11.1332891,success,0
2026-08-05T13:45:12.1334861Z,2026-08-05T21:45:12.1334861,success,0
2026-08-05T13:45:13.1350360Z,2026-08-05T21:45:13.1350360,success,0
2026-08-05T13:45:14.1361692Z,2026-08-05T21:45:14.1361692,success,0
2026-08-05T13:45:15.1375452Z,2026-08-05T21:45:15.1375452,success,0
2026-08-05T13:45:16.1390891Z,2026-08-05T21:45:16.1390891,success,0
2026-08-05T13:45:17.1401362Z,2026-08-05T21:45:17.1401362,success,0
2026-08-05T13:45:18.1412532Z,2026-08-05T21:45:18.1412532,success,0
2026-08-05T13:45:19.1431050Z,2026-08-05T21:45:19.1431050,success,0
2026-08-05T13:45:20.1437444Z,2026-08-05T21:45:20.1437444,success,0
2026-08-05T13:45:21.1434238Z,2026-08-05T21:45:21.1434238,success,0
2026-08-05T13:45:22.1453660Z,2026-08-05T21:45:22.1453660,success,0
2026-08-05T13:45:23.1459941Z,2026-08-05T21:45:23.1459941,success,0
2026-08-05T13:45:24.1476610Z,2026-08-05T21:45:24.1476610,success,0
2026-08-05T13:45:25.1495453Z,2026-08-05T21:45:25.1495453,success,0
2026-08-05T13:45:26.1507968Z,2026-08-05T21:45:26.1507968,success,0
2026-08-05T13:45:27.1518536Z,2026-08-05T21:45:27.1518536,success,0
2026-08-05T13:45:28.1534397Z,2026-08-05T21:45:28.1534397,success,0
2026-08-05T13:45:29.1554070Z,2026-08-05T21:45:29.1554070,success,0
2026-08-05T13:45:30.1569260Z,2026-08-05T21:45:30.1569260,success,0
2026-08-05T13:45:31.1586508Z,2026-08-05T21:45:31.1586508,success,0
2026-08-05T13:45:32.1597205Z,2026-08-05T21:45:32.1597205,success,0
2026-08-05T13:45:33.1610696Z,2026-08-05T21:45:33.1610696,success,0
2026-08-05T13:45:34.1613515Z,2026-08-05T21:45:34.1613515,success,0
2026-08-05T13:45:35.1628919Z,2026-08-05T21:45:35.1628919,success,0
2026-08-05T13:45:36.1639333Z,2026-08-05T21:45:36.1639333,success,0
2026-08-05T13:45:37.1658073Z,2026-08-05T21:45:37.1658073,success,0
2026-08-05T13:45:38.1659774Z,2026-08-05T21:45:38.1659774,success,0
2026-08-05T13:45:39.1678907Z,2026-08-05T21:45:39.1678907,success,0
2026-08-05T13:45:40.1692585Z,2026-08-05T21:45:40.1692585,success,0
2026-08-05T13:45:41.1712632Z,2026-08-05T21:45:41.1712632,success,0
2026-08-05T13:45:42.1719172Z,2026-08-05T21:45:42.1719172,success,0
2026-08-05T13:45:43.1729617Z,2026-08-05T21:45:43.1729617,success,0
2026-08-05T13:45:44.1745003Z,2026-08-05T21:45:44.1745003,success,0
2026-08-05T13:45:45.1757738Z,2026-08-05T21:45:45.1757738,success,0
2026-08-05T13:45:46.1773281Z,2026-08-05T21:45:46.1773281,success,0
2026-08-05T13:45:47.1791884Z,2026-08-05T21:45:47.1791884,success,0
2026-08-05T13:45:48.1804471Z,2026-08-05T21:45:48.1804471,success,0
2026-08-05T13:45:49.1808430Z,2026-08-05T21:45:49.1808430,success,0
2026-08-05T13:45:50.1828011Z,2026-08-05T21:45:50.1828011,success,0
2026-08-05T13:45:51.1835211Z,2026-08-05T21:45:51.1835211,success,0
2026-08-05T13:45:52.1844216Z,2026-08-05T21:45:52.1844216,success,0
2026-08-05T13:45:53.1848084Z,2026-08-05T21:45:53.1848084,success,0
2026-08-05T13:45:54.2007508Z,2026-08-05T21:45:54.2007508,success,0
2026-08-05T13:45:55.2017191Z,2026-08-05T21:45:55.2017191,success,0
2026-08-05T13:45:56.2032709Z,2026-08-05T21:45:56.2032709,success,0
2026-08-05T13:45:57.2048581Z,2026-08-05T21:45:57.2048581,success,0
2026-08-05T13:45:58.2066370Z,2026-08-05T21:45:58.2066370,success,0
2026-08-05T13:45:59.2081970Z,2026-08-05T21:45:59.2081970,success,0
2026-08-05T13:46:00.2092813Z,2026-08-05T21:46:00.2092813,success,0
2026-08-05T13:46:01.2110698Z,2026-08-05T21:46:01.2110698,success,0
2026-08-05T13:46:02.2130362Z,2026-08-05T21:46:02.2130362,success,0
2026-08-05T13:46:03.2146458Z,2026-08-05T21:46:03.2146458,success,0
2026-08-05T13:46:04.2163362Z,2026-08-05T21:46:04.2163362,success,0
2026-08-05T13:46:05.2174225Z,2026-08-05T21:46:05.2174225,success,0
2026-08-05T13:46:06.2182802Z,2026-08-05T21:46:06.2182802,success,0
2026-08-05T13:46:07.2194326Z,2026-08-05T21:46:07.2194326,success,0
2026-08-05T13:46:08.2210207Z,2026-08-05T21:46:08.2210207,success,0
2026-08-05T13:46:09.2225514Z,2026-08-05T21:46:09.2225514,success,0
2026-08-05T13:46:10.2239407Z,2026-08-05T21:46:10.2239407,success,0
2026-08-05T13:46:11.2255191Z,2026-08-05T21:46:11.2255191,success,0
2026-08-05T13:46:12.2261690Z,2026-08-05T21:46:12.2261690,success,0
2026-08-05T13:46:13.2277623Z,2026-08-05T21:46:13.2277623,success,0
2026-08-05T13:46:14.2288184Z,2026-08-05T21:46:14.2288184,success,0
2026-08-05T13:46:15.2300617Z,2026-08-05T21:46:15.2300617,success,0
2026-08-05T13:46:16.2311680Z,2026-08-05T21:46:16.2311680,success,0
2026-08-05T13:46:17.2322555Z,2026-08-05T21:46:17.2322555,success,0
2026-08-05T13:46:18.2332352Z,2026-08-05T21:46:18.2332352,success,0
2026-08-05T13:46:19.2336863Z,2026-08-05T21:46:19.2336863,success,0
2026-08-05T13:46:20.2352752Z,2026-08-05T21:46:20.2352752,success,0
2026-08-05T13:46:21.2367840Z,2026-08-05T21:46:21.2367840,success,0
2026-08-05T13:46:22.2376272Z,2026-08-05T21:46:22.2376272,success,0
2026-08-05T13:46:23.2387073Z,2026-08-05T21:46:23.2387073,success,0
2026-08-05T13:46:24.2401946Z,2026-08-05T21:46:24.2401946,success,0
2026-08-05T13:46:25.2413443Z,2026-08-05T21:46:25.2413443,success,0
2026-08-05T13:46:26.2427332Z,2026-08-05T21:46:26.2427332,success,0
2026-08-05T13:46:27.2432222Z,2026-08-05T21:46:27.2432222,success,0
2026-08-05T13:46:28.2446103Z,2026-08-05T21:46:28.2446103,success,0
2026-08-05T13:46:29.2459119Z,2026-08-05T21:46:29.2459119,success,0
2026-08-05T13:46:30.2474698Z,2026-08-05T21:46:30.2474698,success,0
2026-08-05T13:46:31.2493897Z,2026-08-05T21:46:31.2493897,success,0
2026-08-05T13:46:32.2513075Z,2026-08-05T21:46:32.2513075,success,0
2026-08-05T13:46:33.2517340Z,2026-08-05T21:46:33.2517340,success,0
2026-08-05T13:46:34.2536198Z,2026-08-05T21:46:34.2536198,success,0
2026-08-05T13:46:35.2555610Z,2026-08-05T21:46:35.2555610,success,0
2026-08-05T13:46:36.2566213Z,2026-08-05T21:46:36.2566213,success,0
2026-08-05T13:46:37.2575834Z,2026-08-05T21:46:37.2575834,success,0
2026-08-05T13:46:38.2595619Z,2026-08-05T21:46:38.2595619,success,0
2026-08-05T13:46:39.2612473Z,2026-08-05T21:46:39.2612473,success,0
2026-08-05T13:46:40.2629797Z,2026-08-05T21:46:40.2629797,success,0
2026-08-05T13:46:41.2643716Z,2026-08-05T21:46:41.2643716,success,0
2026-08-05T13:46:42.2658244Z,2026-08-05T21:46:42.2658244,success,0
2026-08-05T13:46:43.2670136Z,2026-08-05T21:46:43.2670136,success,0
2026-08-05T13:46:44.2666904Z,2026-08-05T21:46:44.2666904,success,0
2026-08-05T13:46:45.2679133Z,2026-08-05T21:46:45.2679133,success,0
2026-08-05T13:46:46.2693606Z,2026-08-05T21:46:46.2693606,success,0
2026-08-05T13:46:47.2706202Z,2026-08-05T21:46:47.2706202,success,0
2026-08-05T13:46:48.2718138Z,2026-08-05T21:46:48.2718138,success,0
2026-08-05T13:46:49.2732396Z,2026-08-05T21:46:49.2732396,success,0
2026-08-05T13:46:50.2738250Z,2026-08-05T21:46:50.2738250,success,0
2026-08-05T13:46:51.2747219Z,2026-08-05T21:46:51.2747219,success,0
2026-08-05T13:46:52.2759716Z,2026-08-05T21:46:52.2759716,success,0
2026-08-05T13:46:53.2770574Z,2026-08-05T21:46:53.2770574,success,0
2026-08-05T13:46:54.2787923Z,2026-08-05T21:46:54.2787923,success,0
2026-08-05T13:46:55.2798961Z,2026-08-05T21:46:55.2798961,success,0
2026-08-05T13:46:56.2814105Z,2026-08-05T21:46:56.2814105,success,0
2026-08-05T13:46:57.2832639Z,2026-08-05T21:46:57.2832639,success,0
2026-08-05T13:46:58.2843673Z,2026-08-05T21:46:58.2843673,success,0
2026-08-05T13:46:59.2859354Z,2026-08-05T21:46:59.2859354,success,0
2026-08-05T13:47:00.2873751Z,2026-08-05T21:47:00.2873751,success,0
2026-08-05T13:47:01.2891579Z,2026-08-05T21:47:01.2891579,success,0
2026-08-05T13:47:02.2893459Z,2026-08-05T21:47:02.2893459,success,0
2026-08-05T13:47:03.2910626Z,2026-08-05T21:47:03.2910626,success,0
2026-08-05T13:47:04.2925176Z,2026-08-05T21:47:04.2925176,success,0
2026-08-05T13:47:05.2942369Z,2026-08-05T21:47:05.2942369,success,0
2026-08-05T13:47:06.2955790Z,2026-08-05T21:47:06.2955790,success,0
2026-08-05T13:47:07.2973642Z,2026-08-05T21:47:07.2973642,success,0
2026-08-05T13:47:08.2984225Z,2026-08-05T21:47:08.2984225,success,0
2026-08-05T13:47:09.2984218Z,2026-08-05T21:47:09.2984218,success,0
2026-08-05T13:47:10.2998369Z,2026-08-05T21:47:10.2998369,success,0
2026-08-05T13:47:11.3014582Z,2026-08-05T21:47:11.3014582,success,0
2026-08-05T13:47:12.3023129Z,2026-08-05T21:47:12.3023129,success,0
2026-08-05T13:47:13.3037607Z,2026-08-05T21:47:13.3037607,success,0
2026-08-05T13:47:14.3046139Z,2026-08-05T21:47:14.3046139,success,0
2026-08-05T13:47:15.3056886Z,2026-08-05T21:47:15.3056886,success,0
2026-08-05T13:47:16.3071746Z,2026-08-05T21:47:16.3071746,success,0
2026-08-05T13:47:17.3091016Z,2026-08-05T21:47:17.3091016,success,0
2026-08-05T13:47:18.3104176Z,2026-08-05T21:47:18.3104176,success,0
2026-08-05T13:47:19.3116823Z,2026-08-05T21:47:19.3116823,success,0
2026-08-05T13:47:20.3128203Z,2026-08-05T21:47:20.3128203,success,0
2026-08-05T13:47:21.3145770Z,2026-08-05T21:47:21.3145770,success,0
2026-08-05T13:47:22.3157065Z,2026-08-05T21:47:22.3157065,success,0
2026-08-05T13:47:23.3175357Z,2026-08-05T21:47:23.3175357,success,0
2026-08-05T13:47:24.3187547Z,2026-08-05T21:47:24.3187547,success,0
2026-08-05T13:47:25.3189240Z,2026-08-05T21:47:25.3189240,success,0
2026-08-05T13:47:26.3204306Z,2026-08-05T21:47:26.3204306,success,0
2026-08-05T13:47:27.3206330Z,2026-08-05T21:47:27.3206330,success,0
2026-08-05T13:47:28.3222160Z,2026-08-05T21:47:28.3222160,success,0
2026-08-05T13:47:29.3241945Z,2026-08-05T21:47:29.3241945,success,0
2026-08-05T13:47:30.3256789Z,2026-08-05T21:47:30.3256789,success,0
2026-08-05T13:47:31.3274651Z,2026-08-05T21:47:31.3274651,success,0
2026-08-05T13:47:32.3288580Z,2026-08-05T21:47:32.3288580,success,0
2026-08-05T13:47:33.3300725Z,2026-08-05T21:47:33.3300725,success,0
2026-08-05T13:47:34.3313025Z,2026-08-05T21:47:34.3313025,success,0
2026-08-05T13:47:35.3323619Z,2026-08-05T21:47:35.3323619,success,0
2026-08-05T13:47:36.3334554Z,2026-08-05T21:47:36.3334554,success,0
2026-08-05T13:47:37.3351838Z,2026-08-05T21:47:37.3351838,success,0
2026-08-05T13:47:38.3365070Z,2026-08-05T21:47:38.3365070,success,0
2026-08-05T13:47:39.3366906Z,2026-08-05T21:47:39.3366906,success,0
2026-08-05T13:47:40.3381021Z,2026-08-05T21:47:40.3381021,success,0
2026-08-05T13:47:41.3381879Z,2026-08-05T21:47:41.3381879,success,0
2026-08-05T13:47:42.3396314Z,2026-08-05T21:47:42.3396314,success,0
2026-08-05T13:47:43.3412107Z,2026-08-05T21:47:43.3412107,success,0
2026-08-05T13:47:44.3423024Z,2026-08-05T21:47:44.3423024,success,0
2026-08-05T13:47:45.3433354Z,2026-08-05T21:47:45.3433354,success,0
